#chrom	cdsStart	cdsEnd	name2
chr2	139169635	139169635	AC097721.1
chr2	139654720	139654720	YY1P2
chr2	139659002	139659002	AHCYP4
chr2	140426115	140426115	MRPS18BP2
chr2	140490276	140490276	AC012497.2
chr2	140974565	140974565	AC092156.3
chr2	140975219	140975219	MTND2P19
chr2	140978152	140978152	MTND1P27
chr2	141440928	141440928	AC117947.1
chr2	141655991	141655991	AC010740.1
chr2	141965650	141965650	AC068287.1
chr2	143300986	143300986	AC092578.1
chr2	143611663	143611663	AC013444.1
chr2	143704868	143704868	RP11-470B22.1
chr2	143850624	143850624	AC013437.2
chr2	143851801	143851801	MTND6P11
chr2	143852357	143852357	MTND5P24
chr2	143854407	143854407	MTND4P22
chr2	143855691	143855691	AC013437.4
chr2	143856052	143856052	MTND3P9
chr2	143856466	143856466	AC013437.6
chr2	143858498	143858498	AC013437.7
chr2	145208234	145208234	AC009951.2
chr2	145218678	145218678	AC009951.1
chr2	145512342	145512342	AC023128.2
chr2	146094797	146094797	RPL6P5
chr2	146583852	146583852	AC079248.1
chr2	146951863	146951863	RPL17P12
chr2	147234994	147234994	AC093084.1
chr2	147345011	147345011	PABPC1P2
chr2	147345073	147345073	PABPC1P2
chr2	147591068	147591068	RP11-638D14.1
chr2	148567914	148567914	AC009480.4
chr2	149053224	149053224	AC019070.1
chr2	149352726	149352726	AC017080.1
chr2	149621132	149621132	UBBP3
chr2	149627592	149627592	AC105402.2
chr2	149627592	149627592	AC105402.2
chr2	149629821	149629821	AC105402.3
chr2	149925109	149925109	AC073271.1
chr2	150177106	150177106	FAM8A3P
chr2	150296410	150296410	AC007394.3
chr2	152042701	152042701	FABP5P10
chr2	152988068	152988068	RPL30P2
chr2	153246450	153246450	AC012066.1
chr2	153395710	153395710	RP11-17G11.1
chr2	153707166	153707166	AC009969.1
chr2	153733333	153733333	UBQLN4P2
chr2	154015451	154015451	ATP5F1P4
chr2	154064599	154064599	AC079150.2
chr2	154227125	154227125	AC012501.1
chr2	154277190	154277190	AC012501.3
chr2	154617962	154617962	DNAJA1P2
chr2	155143101	155143101	PHBP4
chr2	155797052	155797052	CBX3P6
chr2	156119969	156119969	AC092662.2
chr2	156120674	156120674	MTND2P20
chr2	156126144	156126144	ATP5A1P2
chr2	156167534	156167534	MTND4P28
chr2	156168208	156168208	MTND5P30
chr2	156169951	156169951	MTND6P9
chr2	156170577	156170577	AC092662.6
chr2	156889758	156889758	AC073551.1
chr2	157634217	157634217	RPLP0P7
chr2	158067358	158067358	AC016732.2
chr2	158236235	158236235	FAM133DP
chr2	158817921	158817921	AC005539.2
chr2	158922056	158922056	PTP4A1P1
chr2	159276466	159276466	HNRNPDLP2
chr2	159404936	159404936	AC005042.2
chr2	159559798	159559798	AC005042.3
chr2	159710266	159710266	OR7E89P
chr2	159718822	159718822	OR7E28P
chr2	159731153	159731153	OR7E90P
chr2	159860286	159860286	BTF3L4P2
chr2	159860486	159860486	BTF3L4P2
chr2	159912605	159912605	GSTM3P2
chr2	160318927	160318927	AC009506.2
chr2	160545727	160545727	AC009961.2
chr2	160668744	160668744	AC009961.5
chr2	161905116	161905116	AC009313.2
chr2	162138412	162138412	AC009299.4
chr2	162197324	162197324	AC009299.5
chr2	162197326	162197326	AC009299.5
chr2	162357395	162357395	AHCTF1P1
chr2	162362407	162362407	AHCTF1P1
chr2	162425011	162425011	AC062022.1
chr2	162436581	162436581	KRT18P46
chr2	162787708	162787708	RPEP5
chr2	162933866	162933866	TIMM8AP1
chr2	162944768	162944768	EIF3EP2
chr2	164008760	164008760	AC104697.1
chr2	165070048	165070048	PRPS1P1
chr2	165178442	165178442	CYP2C56P
chr2	166141762	166141762	MAPRE1P3
chr2	167746011	167746011	AC092601.1
chr2	168570172	168570172	CTAGE14P
chr2	169088430	169088430	AC067940.1
chr2	169971704	169971704	UBE2V1P6
chr2	170433880	170433880	AC093899.3
chr2	170514641	170514641	AC016772.4
chr2	170623694	170623694	PTCHD3P2
chr2	170646602	170646602	AC009967.3
chr2	170933733	170933733	AC092641.2
chr2	171458171	171458171	HMGB1P4
chr2	171458588	171458588	HMGB1P4
chr2	171608220	171608220	EIF2S2P4
chr2	171608314	171608314	EIF2S2P4
chr2	172231440	172231440	AC008065.1
chr2	172347931	172347931	DAP3P2
chr2	172349414	172349414	AC007969.4
chr2	172373748	172373748	AC007969.5
chr2	172373779	172373779	AC007969.5
chr2	172443602	172443602	RPL21P38
chr2	173758490	173758490	ALDH7A1P2
chr2	174162356	174162356	RP11-1O7.1
chr2	174202946	174202946	AC092573.2
chr2	174296076	174296076	AC073465.1
chr2	174342723	174342723	AC073465.2
chr2	174350592	174350592	AC073465.3
chr2	174439837	174439837	AC013410.1
chr2	174570675	174570675	AC013410.2
chr2	174736380	174736380	RPL5P7
chr2	174907735	174907735	AC016737.1
chr2	175036618	175036618	RP11-451F14.1
chr2	175164051	175164051	AC013467.1
chr2	175174742	175174742	HNRNPA1P39
chr2	175366679	175366679	AC010894.4
chr2	175366679	175366679	AC010894.4
chr2	175584504	175584504	H3F3AP4
chr2	175584635	175584635	H3F3AP4
chr2	176048942	176048942	AC096649.1
chr2	176707614	176707614	EXTL2P1
chr2	177065635	177065635	AC016739.2
chr2	177106838	177106838	AC016739.1
chr2	177203364	177203364	AC073069.2
chr2	177669714	177669714	FUCA1P1
chr2	177674153	177674153	AC092162.2
chr2	178042422	178042422	AC079305.5
chr2	178062712	178062712	KRT8P40
chr2	178093918	178093918	DNAJC19P5
chr2	178209170	178209170	AC019080.1
chr2	178861999	178861999	API5P2
chr2	178882719	178882719	AC011998.2
chr2	178957229	178957229	CYCTP
chr2	178970363	178970363	AC011998.4
chr2	179319442	179319442	AC009948.7
chr2	179866482	179866482	RPS6P2
chr2	180264454	180264454	AC068042.1
chr2	180678977	180678977	AC092642.1
chr2	181337863	181337863	RP11-512G4.1
chr2	181737593	181737593	FTH1P20
chr2	181803556	181803556	AC104076.2
chr2	182559168	182559168	AC013733.5
chr2	182825938	182825938	KRT18P29
chr2	183652824	183652824	RPL31P15
chr2	183935767	183935767	KRT8P10
chr2	184125369	184125369	LIN28AP1
chr2	184472169	184472169	CACYBPP2
chr2	185766837	185766837	AC010747.2
chr2	186411861	186411861	AC080125.1
chr2	186821313	186821313	RPL21P32
chr2	187027675	187027675	AC104058.1
chr2	187126145	187126145	RPL23AP35
chr2	187229324	187229324	MED28P3
chr2	187353350	187353350	DPRXP1
chr2	187866602	187866602	AC018735.1
chr2	188280278	188280278	GAPDHP59
chr2	188690067	188690067	ST13P2
chr2	189091915	189091915	AC104131.1
chr2	190175988	190175988	KRT18P19
chr2	190351205	190351205	AC013439.4
chr2	190781979	190781979	AC019178.3
chr2	190788061	190788061	HNRNPCP2
chr2	190788061	190788061	HNRNPCP2
chr2	190795002	190795002	AC019178.2
chr2	191857364	191857364	AC067945.3
chr2	192038958	192038958	HMGB1P27
chr2	192745907	192745907	DNAJB1P1
chr2	193638807	193638807	RPS17P8
chr2	194121207	194121207	AC092638.1
chr2	194141392	194141392	AC092638.2
chr2	194595278	194595278	AC074290.1
chr2	194892642	194892642	AC068135.1
chr2	194994077	194994077	GLULP6
chr2	195052102	195052102	HNRNPA1P47
chr2	195319304	195319304	AC106883.1
chr2	196447517	196447517	AHCYP5
chr2	196858982	196858982	AC104600.1
chr2	196928035	196928035	AC114760.1
chr2	197879713	197879713	HNRNPA3P15
chr2	197893434	197893434	AC017035.2
chr2	198127834	198127834	ATP5G2P3
chr2	198244424	198244424	NPM1P46
chr2	198398526	198398526	AC020550.7
chr2	199973306	199973306	AC018717.2
chr2	200524273	200524273	SEPHS1P6
chr2	200736894	200736894	AC108032.1
chr2	201603330	201603330	AOX2P
chr2	201708962	201708962	AC005037.1
chr2	201927811	201927811	HNRNPA1P35
chr2	201931413	201931413	AC005037.4
chr2	201966811	201966811	AC007272.3
chr2	201973423	201973423	AC007272.1
chr2	202002238	202002238	IMPDH1P10
chr2	202027206	202027206	AC007283.4
chr2	202077005	202077005	MTND5P25
chr2	202078020	202078020	MTND4P23
chr2	202079375	202079375	AC005037.6
chr2	202275266	202275266	AC007256.5
chr2	202414353	202414353	AC007163.8
chr2	202415246	202415246	AC007282.6
chr2	202417581	202417581	AC007163.9
chr2	202418410	202418410	AC007163.10
chr2	202418818	202418818	AC007163.11
chr2	202419106	202419106	MTND4P29
chr2	202421614	202421614	MTND5P31
chr2	202486368	202486368	ENO1P4
chr2	202627459	202627459	AC007279.2
chr2	202689270	202689270	UBE2V1P11
chr2	203044019	203044019	PSMA2P3
chr2	203066102	203066102	DAZAP2P1
chr2	203066106	203066106	DAZAP2P1
chr2	203096418	203096418	AC079354.6
chr2	203200746	203200746	AC064836.3
chr2	203369734	203369734	RP11-27M5.1
chr2	203385123	203385123	AC073410.1
chr2	203478936	203478936	AC009960.1
chr2	203479575	203479575	AC009960.2
chr2	203480491	203480491	AC009960.4
chr2	203481422	203481422	AC009960.5
chr2	203482006	203482006	AC009960.7
chr2	203482417	203482417	AC009960.6
chr2	203482705	203482705	MTND4P30
chr2	203483907	203483907	AC009960.3
chr2	203638442	203638442	AC098831.4
chr2	203638747	203638747	AC098831.4
chr2	203705053	203705053	KRT8P15
chr2	203789331	203789331	AC010900.2
chr2	203859916	203859916	RP11-544H14.1
chr2	203904830	203904830	RPL7P14
chr2	203926036	203926036	AC023271.1
chr2	203939407	203939407	AC023271.2
chr2	204055502	204055502	AC011737.2
chr2	204055502	204055502	AC011737.2
chr2	204180112	204180112	MRPL50P2
chr2	204499299	204499299	AC125238.2
chr2	204536897	204536897	AC125238.3
chr2	204629017	204629017	KRT18P39
chr2	204637353	204637353	NPM1P33
chr2	204930428	204930428	AC009965.1
chr2	205171564	205171564	DSTNP5
chr2	205243817	205243817	AC106901.1
chr2	206118027	206118027	AC008171.1
chr2	206642539	206642539	AC007362.1
chr2	206813814	206813814	AC007679.1
chr2	206905155	206905155	AC007679.4
chr2	206980833	206980833	GCSHP3
chr2	207100959	207100959	AC007383.6
chr2	207124351	207124351	HMGN1P6
chr2	207274810	207274810	AC017081.2
chr2	207284015	207284015	HNRNPA1P51
chr2	207551240	207551240	AC010731.6
chr2	208519504	208519504	AC079767.3
chr2	208546313	208546313	PPP1R14BP2
chr2	208896106	208896106	AC093698.1
chr2	208921971	208921971	AC093698.2
chr2	208972956	208972956	CRYGEP
chr2	209000117	209000117	AC093698.4
chr2	209072858	209072858	AC016697.1
chr2	209079447	209079447	AC016697.6
chr2	209134066	209134066	AC016697.2
chr2	209225355	209225355	AC012362.3
chr2	209330962	209330962	AC019185.2
chr2	209381632	209381632	AC019185.3
chr2	209937320	209937320	HSPA8P6
chr2	210009964	210009964	CRYGFP
chr2	210043527	210043527	MEAF6P1
chr2	210043689	210043689	PKP4P1
chr2	210673527	210673527	SNAI1P1
chr2	210952949	210952949	AC006994.1
chr2	211969657	211969657	RP11-212J19.1
chr2	212163665	212163665	AC013404.1
chr2	212641930	212641930	MTND2P23
chr2	212642997	212642997	AC105921.5
chr2	213696884	213696884	PCED1CP
chr2	215145361	215145361	RPL5P8
chr2	215562450	215562450	ENSAP3
chr2	215562458	215562458	ENSAP3
chr2	215711851	215711851	AC016708.2
chr2	216669453	216669453	AC093850.1
chr2	217021064	217021064	POLHP1
chr2	217039618	217039618	AC012513.4
chr2	217475064	217475064	PSMB3P2
chr2	217650496	217650496	AC007563.4
chr2	217670459	217670459	FABP5P14
chr2	218558617	218558617	AC010886.2
chr2	218625269	218625269	RPL7L1P9
chr2	218664513	218664513	AC009469.1
chr2	218925061	218925061	CXCR2P1
chr2	219065156	219065156	HMGB1P9
chr2	219218797	219218797	AC021016.7
chr2	219706321	219706321	AC009974.11
chr2	219818122	219818122	KRT8P30
chr2	220134349	220134349	TUBA4B
chr2	220223591	220223591	AC053503.2
chr2	220548751	220548751	AC009502.1
chr2	220562520	220562520	RPL23P4
chr2	220913542	220913542	AC009310.1
chr2	222027490	222027490	AC011233.2
chr2	222397387	222397387	TMEM256P2
chr2	222457160	222457160	AC079834.1
chr2	222457163	222457163	AC079834.1
chr2	222808941	222808941	AC009302.2
chr2	222826455	222826455	HSPA9P1
chr2	222909243	222909243	AC009302.4
chr2	223182993	223182993	AC010980.2
chr2	223182995	223182995	AC010980.2
chr2	223317118	223317118	NANOGP2
chr2	223368601	223368601	GAPDHP49
chr2	223542395	223542395	AC104772.1
chr2	223563341	223563341	AC016712.1
chr2	223591175	223591175	AC016712.2
chr2	223769357	223769357	ATG12P2
chr2	224262984	224262984	HIGD1AP4
chr2	224569337	224569337	AC012512.1
chr2	225034380	225034380	AC019109.1
chr2	225159646	225159646	AC008072.1
chr2	225364103	225364103	AC073052.1
chr2	226562969	226562969	AC016717.1
chr2	226857696	226857696	AC080002.1
chr2	228497684	228497684	AC064853.3
chr2	228643225	228643225	SNRPGP8
chr2	228666555	228666555	AC073065.3
chr2	228734798	228734798	TDGF1P2
chr2	229216835	229216835	AC074019.2
chr2	229618039	229618039	RPL7L1P10
chr2	229868601	229868601	AC007677.2
chr2	230566509	230566509	AC007559.1
chr2	231379737	231379737	HMGB1P3
chr2	231437881	231437881	TPM3P8
chr2	231589857	231589857	BANF1P3
chr2	231701623	231701623	RP11-499P1.1
chr2	231822307	231822307	COX20P2
chr2	232120809	232120809	AC018738.2
chr2	232298633	232298633	ZBTB8OSP2
chr2	232301811	232301811	AC017104.4
chr2	232424613	232424613	AC104634.3
chr2	232450574	232450574	AC104634.2
chr2	232654190	232654190	RP11-690I21.1
chr2	232675057	232675057	RP11-690I21.3
chr2	233207825	233207825	AC068134.10
chr2	233214463	233214463	ECEL1P3
chr2	233251410	233251410	ECEL1P2
chr2	233280527	233280527	AC068134.5
chr2	233594232	233594232	AC064852.5
chr2	234454127	234454127	RP11-289A15.1
chr2	234494084	234494084	UGT1A12P
chr2	234512198	234512198	UGT1A11P
chr2	234556571	234556571	UGT1A13P
chr2	234630167	234630167	RPL17P11
chr2	234647597	234647597	AC114812.9
chr2	234651833	234651833	DNAJB3
chr2	234655859	234655859	UGT1A2P
chr2	234659262	234659262	AC114812.10
chr2	234663187	234663187	AC114812.5
chr2	234774774	234774774	MSL3P1
chr2	235238126	235238126	AC097713.5
chr2	235363800	235363800	AC097713.2
chr2	236055659	236055659	AC114814.2
chr2	236791005	236791005	TMSB10P1
chr2	237316488	237316488	RPL3P5
chr2	239643903	239643903	AC113618.2
chr2	241018849	241018849	OR9S24P
chr2	241048518	241048518	OR5S1P
chr2	241390180	241390180	AC110619.1
chr2	242058139	242058139	AC005237.2
chr2	242417730	242417730	AC110299.5
chr2	243030843	243030843	AC093642.5
chr2	243037044	243037044	AC093642.5
chr2	243062006	243062006	CICP10
chr2	243064437	243064437	AC134873.1
chr2	243160371	243160371	ABC7-43041300I9.1
chr3	75495919	75495919	ENPP7P2
chr3	132120096	132120096	NIP7P2
chr3	4456263	4456263	MRPS10P2
chr3	11901147	11901147	FANCD2P2
chr3	15193339	15193339	COL6A4P1
chr3	20053943	20053943	AC097635.5
chr3	35257196	35257196	KRT8P18
chr3	88997291	88997291	NARG2P2
chr3	129100140	129100140	RP11-529F4.1
chr3	129101767	129101767	RPL32P3
chr3	133407035	133407035	TFP1
chr3	167967728	167967728	EGFEM1P
chr3	195686657	195686657	SDHAP1
chr3	195690205	195690205	SDHAP1
chr3	197780392	197780392	ANKRD18DP
chr3	350396	350396	RPS8P6
chr3	659471	659471	AC087431.1
chr3	1435856	1435856	AC026214.2
chr3	1637460	1637460	AC090043.1
chr3	1771753	1771753	RPL23AP39
chr3	1947334	1947334	RPL21P17
chr3	2403941	2403941	AC026882.1
chr3	3026914	3026914	DNAJC19P4
chr3	4023664	4023664	PNPT1P1
chr3	5110360	5110360	RNF10P1
chr3	5121896	5121896	UBTFL8
chr3	5141311	5141311	AC090955.5
chr3	6249955	6249955	AC091069.1
chr3	6734005	6734005	AC024162.2
chr3	6814723	6814723	MRPS36P1
chr3	8729828	8729828	OR7E122P
chr3	9390070	9390070	PGAM1P4
chr3	9390126	9390126	PGAM1P4
chr3	9642431	9642431	DUSP5P2
chr3	10029587	10029587	AC034193.5
chr3	10042330	10042330	CYCSP10
chr3	10059180	10059180	CIDECP
chr3	10099656	10099656	AC034193.7
chr3	11275941	11275941	CHCHD4P4
chr3	11332091	11332091	AC083855.5
chr3	11529773	11529773	AC026185.1
chr3	11570961	11570961	RP11-169K17.2
chr3	11920303	11920303	CYCSP12
chr3	11941484	11941484	NUP210P2
chr3	11948000	11948000	MARK2P14
chr3	11951107	11951107	AC090958.5
chr3	12111694	12111694	ACTG1P12
chr3	12206798	12206798	AC026166.2
chr3	12299299	12299299	GSTM5P1
chr3	12369501	12369501	AC091492.2
chr3	12715197	12715197	CRIP1P1
chr3	12828891	12828891	KRT18P17
chr3	12892157	12892157	AC034198.7
chr3	13094466	13094466	RP11-715I4.1
chr3	13501793	13501793	AC027124.3
chr3	13501923	13501923	AC027124.2
chr3	13968309	13968309	VN1R20P
chr3	13975751	13975751	FGD5P1
chr3	14130606	14130606	VN1R21P
chr3	14614358	14614358	RHBDF1P1
chr3	15173354	15173354	AC090954.5
chr3	15182886	15182886	RPS3AP53
chr3	15216275	15216275	COL6A4P1
chr3	15416879	15416879	HMGN2P7
chr3	15773758	15773758	RP11-44D5.1
chr3	15919553	15919553	AC090945.1
chr3	16269420	16269420	AC090953.1
chr3	16316566	16316566	RP11-608O8.2
chr3	16734251	16734251	AC091493.1
chr3	17374617	17374617	AC090960.1
chr3	17506641	17506641	AC140076.1
chr3	17747549	17747549	AC104451.2
chr3	17913220	17913220	AC104297.1
chr3	17918946	17918946	PDCL3P3
chr3	18580164	18580164	RAD23BP1
chr3	19981760	19981760	HSPA8P18
chr3	20049343	20049343	AC097635.4
chr3	21447217	21447217	VENTXP7
chr3	21447228	21447228	VENTXP7
chr3	22423309	22423309	HMGB1P5
chr3	22711691	22711691	AC092421.1
chr3	22852880	22852880	RP11-1037D22.1
chr3	22945625	22945625	RANP7
chr3	23031313	23031313	SALL4P5
chr3	23175862	23175862	RPL24P7
chr3	23431151	23431151	AC121251.1
chr3	23920471	23920471	AC124914.3
chr3	24138002	24138002	NPM1P23
chr3	24472238	24472238	RPL31P20
chr3	24597324	24597324	EIF3KP2
chr3	25365664	25365664	CFL1P7
chr3	25482654	25482654	AC133141.1
chr3	25728386	25728386	CRIP1P2
chr3	25790978	25790978	AC092798.2
chr3	25796415	25796415	TAF9BP1
chr3	26057159	26057159	RPEP2
chr3	26257812	26257812	HMGB3P12
chr3	26388171	26388171	VENTXP4
chr3	27256306	27256306	MINOS1P3
chr3	27503996	27503996	RPS20P15
chr3	27527737	27527737	AC099535.4
chr3	27566843	27566843	AC137675.1
chr3	27665692	27665692	AC098614.1
chr3	27674466	27674466	AC098614.2
chr3	27674554	27674554	AC098614.2
chr3	27744619	27744619	AC098614.3
chr3	28469453	28469453	FAM96AP1
chr3	28489215	28489215	AC093142.2
chr3	29128886	29128886	MESTP4
chr3	29432338	29432338	RPS12P5
chr3	29839142	29839142	AC092796.1
chr3	30030354	30030354	AC099048.1
chr3	30667914	30667914	AC096921.2
chr3	31223242	31223242	CNN2P6
chr3	31310498	31310498	AC115283.1
chr3	31494323	31494323	THRAP3P1
chr3	31835961	31835961	ZNF587P1
chr3	32071687	32071687	RPL21P40
chr3	32105465	32105465	MKI67IPP7
chr3	32192574	32192574	AC094019.4
chr3	32232238	32232238	AC097639.8
chr3	32285338	32285338	RP11-384L8.2
chr3	32300431	32300431	KRT18P15
chr3	32549446	32549446	AC104306.1
chr3	32634463	32634463	AC104306.4
chr3	32662394	32662394	IGBP1P3
chr3	32676713	32676713	RPL30P4
chr3	32794401	32794401	SUGT1P2
chr3	32827137	32827137	AC139452.2
chr3	33075354	33075354	SEC13P1
chr3	33118695	33118695	AC112211.3
chr3	33231724	33231724	AC123900.2
chr3	33596127	33596127	AC132515.1
chr3	33768741	33768741	AC112220.2
chr3	33813454	33813454	SDAD1P3
chr3	34914132	34914132	FECHP1
chr3	35913357	35913357	AC104308.2
chr3	36211258	36211258	RFC3P1
chr3	36657497	36657497	NBPF21P
chr3	36808607	36808607	HSPD1P6
chr3	36921674	36921674	AC011816.1
chr3	37017806	37017806	PRADC1P1
chr3	37058010	37058010	RPL29P11
chr3	37058013	37058013	RPL29P11
chr3	37176148	37176148	UBE2D3P2
chr3	37185002	37185002	UBE2FP1
chr3	37237694	37237694	AC097359.2
chr3	37283302	37283302	AC097359.1
chr3	37317086	37317086	TCEA1P2
chr3	37789600	37789600	RPL21P135
chr3	37831411	37831411	NDUFAF4P3
chr3	38093249	38093249	PPP2R2DP1
chr3	38311773	38311773	RP11-815I22.1
chr3	38366727	38366727	DLEC1P1
chr3	38556938	38556938	DDTP1
chr3	38568292	38568292	RPL18AP7
chr3	39255683	39255683	DSTNP4
chr3	39255689	39255689	DSTNP4
chr3	39327475	39327475	RP11-331G2.6
chr3	39376469	39376469	HNRNPA1P21
chr3	39379619	39379619	RP11-241K18.2
chr3	39400035	39400035	EEF1A1P24
chr3	39685128	39685128	NFU1P1
chr3	40364205	40364205	PGAM1P3
chr3	40628025	40628025	RPL5P10
chr3	40637697	40637697	EEF1GP3
chr3	40740556	40740556	HMGN2P24
chr3	40803035	40803035	RP11-761N21.2
chr3	41900841	41900841	ATP6V0E1P2
chr3	41996936	41996936	RPL36P20
chr3	42018499	42018499	RP11-626A1.1
chr3	42092672	42092672	RP11-193I22.2
chr3	42187137	42187137	TPMTP2
chr3	42362496	42362496	SALL4P6
chr3	42382079	42382079	EIF4BP4
chr3	42511131	42511131	RP11-219I21.1
chr3	42930852	42930852	HNRNPA1P22
chr3	43078612	43078612	RP11-136C24.1
chr3	43526463	43526463	RP11-353H3.1
chr3	44566235	44566235	EI24P3
chr3	44621429	44621429	MPRIPP1
chr3	44750802	44750802	SOCS5P3
chr3	44979164	44979164	RPL12P44
chr3	45201265	45201265	RPS24P8
chr3	45266616	45266616	AC010170.1
chr3	45925131	45925131	RP11-852E15.1
chr3	46064787	46064787	NRBF2P2
chr3	46183849	46183849	FLT1P1
chr3	46352081	46352081	UQCRC2P1
chr3	46667271	46667271	AC104304.1
chr3	46839612	46839612	RP11-427P5.2
chr3	46850848	46850848	PRSS44
chr3	47053031	47053031	NRADDP
chr3	47541330	47541330	RP11-708J19.2
chr3	47705115	47705115	RP11-395P16.1
chr3	48001816	48001816	VPS26BP1
chr3	48080756	48080756	RP11-1029M24.4
chr3	48162158	48162158	RP11-1029M24.1
chr3	48202665	48202665	SNRPFP4
chr3	48223036	48223036	NDUFB1P1
chr3	48297839	48297839	MRPS18AP1
chr3	48332282	48332282	FCF1P2
chr3	49177518	49177518	RP11-694I15.7
chr3	49289561	49289561	RP11-3B7.7
chr3	49795915	49795915	RP13-480C15.1
chr3	49812717	49812717	RP13-1056D16.2
chr3	49910779	49910779	ACTBP13
chr3	50277053	50277053	U73169.1
chr3	50722981	50722981	RP11-804H8.5
chr3	50756912	50756912	RP11-646D13.1
chr3	50824104	50824104	ZNF652P1
chr3	50914142	50914142	ST13P14
chr3	51469984	51469984	RP11-89F17.5
chr3	51853215	51853215	RP11-314A5.3
chr3	52227185	52227185	ALDOAP1
chr3	52407667	52407667	RP11-168J18.6
chr3	52768750	52768750	RP5-966M1.5
chr3	52787541	52787541	RP5-966M1.4
chr3	53098298	53098298	SERBP1P3
chr3	53508726	53508726	RP11-72H11.1
chr3	54081775	54081775	CABYRP1
chr3	54660241	54660241	RPS15P5
chr3	57168169	57168169	RP11-157F20.1
chr3	57505395	57505395	RNF7P1
chr3	57516071	57516071	RP11-229A12.2
chr3	57785782	57785782	RP11-332H21.2
